SubjID,gender,age,education,fam.income,location,sub.topic,topic,perception
D20180114A1000,0,68,4,3,Yangzhou,global warming,scienific terms,2
D20180114A1002,1,74,6,3,Yangzhou,air pollution,pollution,3
D20180114A1003,1,70,3,3,Yangzhou,bad weather,weather,3
D20180114A1004,1,72,3,3,Yangzhou,bad weather,weather,3
D20180114A1006,1,69,3,3,Yangzhou,bad weather,weather,2
D20180114A1007,1,60,4,2,Yangzhou,others,adaptation,1
C20180113A1123,0,19,6,5,Yangzhou,air pollution,pollution,1
C20180113A1121,0,24,5,5,Yangzhou,disease,health,3
C20180113A1120,0,38,4,3,Yangzhou,anomaly,temperature,3
C20180113A1119,0,41,4,3,Yangzhou,global warming,scienific terms,0
C20180113A1000,1,80,3,4,Yangzhou,disease,health,1
C20180113A0943,1,77,4,3,Yangzhou,nice weather,weather,0
C20180113A0941,1,40,5,3,Yangzhou,air pollution,pollution,2
C20180113A0939,1,30,8,3,Yangzhou,air pollution,pollution,2
C20180113A0937,1,71,3,6,Yangzhou,re. temperature,adaptation,2
C20180113A0936,0,31,7,3,Yangzhou,air pollution,pollution,3
C20180113A0935,0,43,6,3,Yangzhou,air pollution,pollution,2
C20180113A0934,1,63,4,3,Yangzhou,protect environment,mitigation,1
C20180113A0933,0,34,6,2,Yangzhou,bad weather,weather,2
C20180113A0931,0,40,6,3,Yangzhou,air pollution,pollution,2
C20180113A0930,1,45,7,3,Yangzhou,air pollution,pollution,2
C20180113A0928,1,75,4,5,Yangzhou,vehicle/industrial exhaust,cause,3
C20180113A0927,0,43,4,2,Yangzhou,air pollution,pollution,2
C20180113A0926,0,43,6,3,Yangzhou,air pollution,pollution,3
C20180113A0925,0,25,6,5,Yangzhou,re. air pollution,adaptation,0
C20180113A0924,0,24,6,4,Yangzhou,re. air pollution,adaptation,0
C20180113A0923,1,30,7,3,Yangzhou,bad weather,weather,3
C20180113A0922,1,50,7,4,Yangzhou,air pollution,pollution,3
C20180114A1002,1,42,4,3,Yangzhou,season,weather,1
C20180114A1008,0,43,3,2,Yangzhou,global warming,scienific terms,2
C20180114A1010,0,38,4,8,Yangzhou,GHG/CO2 emission,cause,2
C20180114A1011,0,45,4,3,Yangzhou,re. air pollution,adaptation,2
C20180114A1015,0,43,4,3,Yangzhou,proverb,weather,2
C20180114A1019,0,36,6,4,Yangzhou,capricious,temperature,3
C20180114A1023,1,45,6,5,Yangzhou,air pollution,pollution,3
C20180114A1026,0,42,6,4,Yangzhou,El Nino/ozone hole,scienific terms,2
C20180114A1027,0,48,4,2,Yangzhou,season,weather,2
B20180113A0905,0,62,3,5,Yangzhou,vehicle/industrial exhaust,cause,3
B20180113A0907,1,64,5,4,Yangzhou,air pollution,pollution,3
B20180113A0930,0,63,3,4,Yangzhou,air pollution,pollution,3
B20180113A0931,0,64,4,3,Yangzhou,air pollution,pollution,3
B20180113A0932,0,58,5,4,Yangzhou,unhapiness,health,3
B20180113A0933,0,64,3,2,Yangzhou,others,adaptation,1
B20180113A0935,0,64,2,3,Yangzhou,disease,health,3
B20180113A1000,1,28,5,4,Yangzhou,reduce emission,mitigation,3
B20180113A1001,0,42,7,3,Yangzhou,air pollution,pollution,3
B20180113A1002,0,30,5,3,Yangzhou,bad weather,weather,1
B20180113A1003,0,28,4,4,Yangzhou,air pollution,pollution,3
B20180113A1004,0,30,5,3,Yangzhou,other pollution,pollution,2
B20180113A1007,0,27,6,3,Yangzhou,bad weather,weather,1
B20180113A1008,0,33,6,4,Yangzhou,bad weather,weather,3
B20180113A1009,0,26,7,4,Yangzhou,hot,temperature,2
B20180113A1012,1,32,5,4,Yangzhou,vehicle/industrial exhaust,cause,1
B20180113A1013,0,53,3,3,Yangzhou,nice weather,weather,3
B20180114A0900,0,25,6,4,Yangzhou,capricious,temperature,3
B20180114A0905,0,33,4,5,Yangzhou,cold,temperature,2
B20180114A0908,0,26,6,3,Yangzhou,disease,health,1
B20180114A0909,1,48,4,4,Yangzhou,air pollution,pollution,3
B20180114P1301,1,23,4,3,Yangzhou,melting ice,disaster,3
B20180114P1302,0,80,5,3,Yangzhou,air pollution,pollution,2
B20180114P1304,0,64,1,3,Yangzhou,air pollution,pollution,3
B20180114P1306,1,60,6,3,Yangzhou,air pollution,pollution,2
B20180114P1310,1,45,5,3,Yangzhou,air pollution,pollution,2
B20180114P1311,1,55,7,4,Yangzhou,air pollution,pollution,3
B20180114P1312,1,50,6,4,Yangzhou,El Nino/ozone hole,scienific terms,3
B20180114P1401,1,70,4,2,Yangzhou,air pollution,pollution,3
B20180114P1402,0,56,3,4,Yangzhou,nice weather,weather,2
B20180114P1404,0,34,4,3,Yangzhou,cold,temperature,2
B20180114P1405,0,39,4,5,Yangzhou,air pollution,pollution,3
B20180114P1408,0,56,3,4,Yangzhou,anomaly,temperature,3
B20180114P1409,0,72,5,3,Yangzhou,capricious,temperature,3
A20170826A1045,0,37,4,3,Yangzhou,nice weather,weather,3
A20170826A1041,1,38,4,4,Yangzhou,hot,temperature,2
A20170826A1035,0,40,7,4,Yangzhou,socio-economic impact,socioeconomic_impact,3
A20170826A1029,0,49,4,5,Yangzhou,anomaly,temperature,3
A20170826A1023,1,63,3,3,Yangzhou,anomaly,temperature,1
A20170826A1100,0,45,3,2,Yangzhou,others,adaptation,1
A20170826A1038,1,38,7,5,Yangzhou,global warming,scienific terms,3
A20170826A1046,1,30,4,4,Yangzhou,bad weather,weather,2
A20170827A1048,1,55,4,2,Yangzhou,others,adaptation,3
A20170827A1049,0,30,4,4,Yangzhou,bad weather,weather,2
A20170827A1050,0,31,7,3,Yangzhou,green house effect,scienific terms,3
A20170826A1109,0,59,4,4,Yangzhou,disease,health,3
A20170826A1111,1,60,3,2,Yangzhou,bad weather,weather,3
A20170826A1110,0,57,3,5,Yangzhou,disease,health,1
A20170826A1059,0,68,2,3,Yangzhou,protect environment,mitigation,2
A20170826A1058,1,59,4,3,Yangzhou,disease,health,3
A20170826A1057,1,53,4,3,Yangzhou,disease,health,1
A20170826A1056,0,42,6,4,Yangzhou,proverb,weather,3
A20170826A1052,1,47,6,3,Yangzhou,green house effect,scienific terms,3
A20170826A1051,0,44,4,4,Yangzhou,hurricane,disaster,2
A20170827A1052,1,33,7,2,Yangzhou,flood,disaster,3
A20170827A1051,1,61,3,3,Yangzhou,flood,disaster,2
A20170827A1050,0,35,5,3,Yangzhou,air pollution,pollution,3
A20170827A1049,0,50,4,3,Yangzhou,global warming,scienific terms,0
A20170827A1048,0,73,5,2,Yangzhou,degradation,pollution,3
A20170827A1045,0,73,3,4,Yangzhou,disease,health,1
A20170827A1043,1,38,4,2,Yangzhou,flood,disaster,2
A20170827A1042,0,64,6,4,Yangzhou,sandstorms,disaster,3
A20170827A1041,1,24,7,2,Yangzhou,bad weather,weather,2
A20170827A1039,1,37,6,4,Yangzhou,bad weather,weather,1
A20170827A1038,1,69,7,4,Yangzhou,hot,temperature,3
A20170827A1037,0,60,7,4,Yangzhou,cold,temperature,3
A20170827A1033,1,36,6,3,Yangzhou,nice weather,weather,3
A20170827A1031,1,70,5,5,Yangzhou,season,weather,3
A20170827A1030,1,39,7,4,Yangzhou,disease,health,2
A20170827A1029,0,35,4,4,Yangzhou,re. temperature,adaptation,3
A20170827A1028,0,34,6,4,Yangzhou,re. temperature,adaptation,2
A20170827A1027,0,37,4,4,Yangzhou,hot,temperature,3
A20170827A1025,0,65,3,5,Yangzhou,capricious,temperature,2
A20170827A1024,1,47,4,3,Yangzhou,other pollution,pollution,3
A20170827A1023,0,35,5,5,Yangzhou,capricious,temperature,2
A20170827A1016,0,37,6,3,Yangzhou,sandstorms,disaster,3
A20170827A1015,1,42,6,3,Yangzhou,hurricane,disaster,2
A20170827A1012,0,47,7,3,Yangzhou,capricious,temperature,3
B0120170826a0801,1,65,3,3,Yangzhou,hurricane,disaster,3
B0120170826a0802,1,63,3,3,Yangzhou,bad weather,weather,3
B0120170826a0803,0,51,3,3,Yangzhou,hurricane,disaster,3
B0120170826a0804,0,41,3,3,Yangzhou,hurricane,disaster,3
B0120170826a0807,0,33,7,4,Yangzhou,green house effect,scienific terms,2
B0120170826a0808,1,60,2,3,Yangzhou,air pollution,pollution,3
B0120170826a0809,0,37,6,5,Yangzhou,bad weather,weather,3
B0120170826a0810,0,70,5,5,Yangzhou,disease,health,3
B0120170826a0811,0,38,6,4,Yangzhou,disease,health,3
B0120170826a0812,1,29,6,3,Yangzhou,sandstorms,disaster,2
B0120170826a0813,1,80,4,3,Yangzhou,bad weather,weather,3
B0120170826a0816,0,67,3,3,Yangzhou,hurricane,disaster,3
B0120170826a0817,0,56,3,3,Yangzhou,hurricane,disaster,3
B0220170826a0801,0,52,6,4,Yangzhou,hot,temperature,3
B0220170826a0802,0,40,6,4,Yangzhou,bad weather,weather,3
B0220170826a0803,1,43,7,4,Yangzhou,hurricane,disaster,3
B0220170826a0804,0,63,1,4,Yangzhou,others,adaptation,3
B0220170826a0808,0,70,4,3,Yangzhou,others,adaptation,2
B0220170826a0809,0,66,3,3,Yangzhou,hurricane,disaster,3
B0220170826a0811,1,61,6,8,Yangzhou,re. temperature,adaptation,3
B0220170826a0812,0,28,6,4,Yangzhou,bad weather,weather,3
B0220170826a0814,0,50,4,4,Yangzhou,bad weather,weather,3
B0220170827a0802,1,62,4,8,Yangzhou,others,adaptation,2
B0220170827a0803,0,66,4,4,Yangzhou,anomaly,temperature,3
B0220170827a0804,0,61,3,3,Yangzhou,global warming,scienific terms,0
B0220170827a0806,1,75,5,4,Yangzhou,others,adaptation,3
B0220170827a0807,0,30,6,3,Yangzhou,bad weather,weather,3
B0220170827a0808,0,64,6,4,Yangzhou,vehicle/industrial exhaust,cause,3
B0220170827a0811,0,67,2,3,Yangzhou,bad weather,weather,3
B0120170827a0803,1,78,4,4,Yangzhou,protect environment,mitigation,3
B0120170827a0806,1,25,8,4,Yangzhou,anomaly,temperature,3
B0120170827a0810,1,65,5,5,Yangzhou,bad weather,weather,3
B0120170827a0811,1,73,7,3,Yangzhou,nice weather,weather,3
B0120170827a0813,1,68,3,3,Yangzhou,global warming,scienific terms,3
B0120170827a0816,0,68,3,4,Yangzhou,urbanization/economy,cause,3
B0120170827a0817,1,79,7,4,Yangzhou,others,adaptation,3
C20170826A0810,1,21,7,5,Yangzhou,hot,temperature,3
C20170826A0836,0,26,7,3,Yangzhou,green house effect,scienific terms,3
C20170826A0841,1,30,7,4,Yangzhou,air pollution,pollution,3
C20170826A0851,1,50,3,4,Yangzhou,green house effect,scienific terms,3
C20170826A0852,1,67,4,4,Yangzhou,others,adaptation,2
C20170826A0900,1,45,6,4,Yangzhou,hot,temperature,3
C20170826A0907,0,44,6,4,Yangzhou,air pollution,pollution,3
C20170826A0915,0,41,7,5,Yangzhou,global warming,scienific terms,3
C20170826A1017,1,60,2,3,Yangzhou,air pollution,pollution,3
C20170826A1018,1,71,2,4,Yangzhou,hot,temperature,1
C20170826A1101,0,67,6,4,Yangzhou,global warming,scienific terms,3
C20170826P1228,0,23,7,3,Yangzhou,bad weather,weather,2
C20170827A0815,0,44,7,6,Yangzhou,nice weather,weather,2
C20170827A0840,1,45,6,5,Yangzhou,hurricane,disaster,2
C20170827A0843,0,28,7,3,Yangzhou,melting ice,disaster,1
C20170827A0845,0,32,3,5,Yangzhou,disease,health,1
C20170827A0853,0,28,6,3,Yangzhou,reduce emission,mitigation,3
C20170827A0857,0,29,6,3,Yangzhou,reduce emission,mitigation,3
C20170827A0903,1,53,4,6,Yangzhou,air pollution,pollution,3
C20170827A0910,1,34,6,5,Yangzhou,air pollution,pollution,2
C20170827A0942,1,50,7,4,Yangzhou,hot,temperature,3
C20170827A0945,0,47,4,4,Yangzhou,bad weather,weather,2
C20170827A0953,0,41,3,3,Yangzhou,vehicle/industrial exhaust,cause,3
C20170827A1023,0,29,7,2,Yangzhou,others,adaptation,2
D20170827A1235,0,48,3,3,Yangzhou,re. temperature,adaptation,3
D20170827A1250,0,39,6,4,Yangzhou,bad weather,weather,2
D20170827A1240,0,37,6,3,Yangzhou,vehicle/industrial exhaust,cause,3
D20170827P1315,0,32,7,3,Yangzhou,other pollution,pollution,2
D20170827P1330,0,38,7,4,Yangzhou,hurricane,disaster,3
D20170827P1320,0,35,7,4,Yangzhou,capricious,temperature,3
D20170827A1030,0,30,6,3,Yangzhou,nice weather,weather,3
D20170827A1030,0,30,6,4,Yangzhou,air pollution,pollution,3
D20170827A1214,0,54,3,4,Yangzhou,air pollution,pollution,3
D20170827A1212,0,50,3,2,Yangzhou,hot,temperature,2
D20170827A0911,0,38,6,5,Yangzhou,bad weather,weather,3
D20170827A1020,1,32,7,4,Yangzhou,air pollution,pollution,3
D20170827A1030,1,32,4,5,Yangzhou,hail,disaster,3
D20170827A1130,1,28,7,4,Yangzhou,hurricane,disaster,2
D20170827A1150,1,45,2,3,Yangzhou,air pollution,pollution,3
D20170827A1150,1,41,5,4,Yangzhou,bad weather,weather,2
D20170827A1205,1,34,7,3,Yangzhou,sandstorms,disaster,2
D20170827A1210,1,53,4,3,Yangzhou,bad weather,weather,2
D20170827A1222,1,37,6,4,Yangzhou,capricious,temperature,3
D20170827A1230,1,35,7,2,Yangzhou,other pollution,pollution,0
D20170827P1312,1,54,3,3,Yangzhou,vehicle/industrial exhaust,cause,3
D20170827A0902,0,30,6,3,Yangzhou,capricious,temperature,3
D20170827A0930,0,26,6,3,Yangzhou,urbanization/economy,cause,3
D20170827A0930,0,36,7,4,Yangzhou,El Nino/ozone hole,scienific terms,3
D20170827A1045,1,52,8,2,Yangzhou,earthquake,disaster,2
D20170827A1050,0,51,3,3,Yangzhou,bad weather,weather,2
D20170826A1112,0,38,6,5,Yangzhou,urbanization/economy,cause,3
D20170826A1001,0,41,7,4,Yangzhou,air pollution,pollution,3
D20170826A0908,0,46,3,4,Yangzhou,proverb,weather,3
D20170826A0900,0,56,3,2,Yangzhou,disease,health,2
D20170826A0900,0,51,3,4,Yangzhou,capricious,temperature,3
D20170826A1100,0,53,3,2,Yangzhou,disease,health,2
D20170826P1838,0,38,7,3,Yangzhou,bad weather,weather,3
D20170826P1810,0,31,7,4,Yangzhou,hot,temperature,3
D20170826P1825,0,36,7,4,Yangzhou,disease,health,2
D20170826P1715,0,24,7,5,Yangzhou,bad weather,weather,3
D20170826A1008,0,29,7,4,Yangzhou,bad weather,weather,3
D20170826A0945,1,58,4,3,Yangzhou,global warming,scienific terms,1
D20170826A0946,1,56,3,3,Yangzhou,hot,temperature,3
D20170826A0951,1,42,7,5,Yangzhou,hot,temperature,3
D20170826A0956,1,30,8,3,Yangzhou,El Nino/ozone hole,scienific terms,3
D20170826A0958,1,25,7,5,Yangzhou,green house effect,scienific terms,3
D20170826A1005,1,41,5,2,Yangzhou,air pollution,pollution,1
D20170826A1046,1,52,3,1,Yangzhou,El Nino/ozone hole,scienific terms,3
D20170826A1058,1,34,7,4,Yangzhou,bad weather,weather,3
D20170826A1110,1,22,7,3,Yangzhou,nice weather,weather,3
D20170826A1000,1,55,4,3,Yangzhou,disease,health,2
D20170826A0930,1,58,4,2,Yangzhou,disease,health,1
D20170826A1030,1,39,7,4,Yangzhou,hot,temperature,2
D20170826P1820,1,30,7,3,Yangzhou,other pollution,pollution,3
D20170826P1800,1,30,6,4,Yangzhou,hot,temperature,1
A20180120A0830,0,42,2,2,Yancheng,hurricane,disaster,3
A20180120A0831,0,42,3,4,Yancheng,global warming,scienific terms,1
A20180120A0832,1,16,3,4,Yancheng,global warming,scienific terms,3
A20180120A0833,0,39,3,3,Yancheng,bad weather,weather,3
A20180120A0835,0,47,4,3,Yancheng,air pollution,pollution,3
A20180120A0837,0,51,2,2,Yancheng,hurricane,disaster,3
A20180120A0840,1,55,2,3,Yancheng,season,weather,3
A20180120A0841,0,51,3,2,Yancheng,bad weather,weather,3
A20180120A0842,1,54,3,3,Yancheng,other pollution,pollution,0
A20180120A0843,1,40,7,4,Yancheng,anomaly,temperature,3
A20180120A0844,0,45,3,4,Yancheng,others,adaptation,1
A20180120A0900,0,36,7,5,Yancheng,green house effect,scienific terms,3
A20180120A0902,0,23,7,5,Yancheng,global warming,scienific terms,3
A20180120A0905,0,54,4,2,Yancheng,hurricane,disaster,3
A20180120A0906,0,19,4,4,Yancheng,disease,health,3
A20180120A0907,1,17,4,5,Yancheng,green house effect,scienific terms,3
A20180120A0908,0,33,7,6,Yancheng,air pollution,pollution,2
A20180120A0909,1,52,3,3,Yancheng,air pollution,pollution,3
A20180120A0910,0,24,6,4,Yancheng,disease,health,0
A20180120A0911,0,20,6,4,Yancheng,unhapiness,health,2
A20180120A0913,0,43,3,4,Yancheng,socio-economic impact,socioeconomic_impact,1
A20180120A0915,1,48,6,5,Yancheng,global warming,scienific terms,3
A20180120A0916,0,27,3,3,Yancheng,re. weather change,adaptation,2
A20180121A0831,1,30,7,5,Yancheng,bad weather,weather,3
A20180121A0832,0,20,7,3,Yancheng,bad weather,weather,1
A20180121A0833,0,52,3,3,Yancheng,earthquake,disaster,3
A20180121A0834,1,52,4,4,Yancheng,hail,disaster,3
A20180121A0836,1,20,3,3,Yancheng,earthquake,disaster,2
A20180121A0839,0,41,3,4,Yancheng,air pollution,pollution,3
A20180121A0840,0,47,3,5,Yancheng,bad weather,weather,3
A20180121A0841,1,21,5,3,Yancheng,cold,temperature,2
A20180121A0842,0,42,7,4,Yancheng,bad weather,weather,2
A20180121A0843,0,39,3,3,Yancheng,hurricane,disaster,3
A20180121A0845,0,36,3,8,Yancheng,disease,health,3
A20180121A0846,0,52,3,3,Yancheng,bad weather,weather,3
A20180121A0847,1,35,3,3,Yancheng,disease,health,1
A20180121A0848,0,46,3,3,Yancheng,hurricane,disaster,1
A20180121A0849,0,45,3,2,Yancheng,bad weather,weather,3
A20180121A0852,0,44,3,3,Yancheng,bad weather,weather,3
A20180121A0853,0,51,3,2,Yancheng,bad weather,weather,3
A20180121A0854,0,52,3,2,Yancheng,bad weather,weather,3
A20180121A0855,0,36,4,2,Yancheng,nice weather,weather,1
A20180121A0856,1,28,7,8,Yancheng,air pollution,pollution,1
A20180121A0859,0,34,3,3,Yancheng,bad weather,weather,1
B20180121A0910,1,29,3,3,Yancheng,global warming,scienific terms,3
B20180121A0912,0,49,3,3,Yancheng,air pollution,pollution,2
B20180121A0918,0,40,3,3,Yancheng,bad weather,weather,3
B20180121A0920,0,61,3,2,Yancheng,bad weather,weather,1
B20180121A0922,0,14,3,3,Yancheng,bad weather,weather,2
B20180121A0931,0,42,2,2,Yancheng,air pollution,pollution,3
B20180121A0935,0,69,3,2,Yancheng,bad weather,weather,3
B20180120A0900,0,29,6,3,Yancheng,bad weather,weather,3
B20180120A0903,0,52,4,4,Yancheng,air pollution,pollution,3
B20180120A0905,0,42,6,5,Yancheng,air pollution,pollution,2
B20180120A0909,0,37,6,4,Yancheng,bad weather,weather,2
B20180120A0910,0,29,6,5,Yancheng,disease,health,3
B20180120A0912,1,45,6,3,Yancheng,anomaly,temperature,0
B20180120A0915,0,65,4,3,Yancheng,cold,temperature,1
B20180120A0916,0,27,7,5,Yancheng,global warming,scienific terms,2
B20180120A0917,0,28,7,3,Yancheng,air pollution,pollution,1
B20180120A0921,0,35,7,5,Yancheng,green house effect,scienific terms,3
B20180120A0927,1,38,7,3,Yancheng,air pollution,pollution,2
B20180120A0929,1,54,5,3,Yancheng,other pollution,pollution,3
C20180120A1059,1,39,3,2,Yancheng,other pollution,pollution,1
C20180120A1103,0,40,3,4,Yancheng,other pollution,pollution,3
C20180120A1105,0,37,7,4,Yancheng,air pollution,pollution,3
C20180120A1109,0,30,4,2,Yancheng,bad weather,weather,3
C20180120A1110,1,46,4,4,Yancheng,air pollution,pollution,3
C20180120A1111,1,35,7,3,Yancheng,protect environment,mitigation,1
C20180120A1113,1,30,4,4,Yancheng,other pollution,pollution,3
C20180120A1114,0,75,3,4,Yancheng,other pollution,pollution,3
C20180120A1116,1,35,7,4,Yancheng,air pollution,pollution,3
C20180120A1118,0,49,3,4,Yancheng,air pollution,pollution,1
C20180120A1120,0,38,4,4,Yancheng,cold,temperature,1
C20180120A1130,1,34,3,1,Yancheng,global warming,scienific terms,3
C20180121A1002,0,27,6,3,Yancheng,capricious,temperature,2
C20180121A1003,0,24,7,5,Yancheng,air pollution,pollution,3
C20180121A1004,0,47,5,4,Yancheng,air pollution,pollution,3
C20180121A1006,1,42,7,4,Yancheng,vehicle/industrial exhaust,cause,2
C20180121A1007,0,51,4,3,Yancheng,air pollution,pollution,2
C20180121A1008,0,53,4,4,Yancheng,other pollution,pollution,2
C20180121A1009,0,49,4,5,Yancheng,cold,temperature,3
C20180121A1013,0,27,6,4,Yancheng,bad weather,weather,3
C20180121A1021,0,53,4,4,Yancheng,air pollution,pollution,3
C20180121A1022,1,29,7,4,Yancheng,other pollution,pollution,2
C20180121P1442,1,25,7,4,Yancheng,proverb,weather,0
C20180121P1444,0,56,2,2,Yancheng,world endings,disaster,3
C20180121P1445,0,30,6,2,Yancheng,air pollution,pollution,2
C20180121P1447,0,30,6,3,Yancheng,season,weather,3
C20180121P1452,0,45,3,2,Yancheng,disease,health,1
C120170806A1101,1,56,4,2,Yancheng,capricious,temperature,2
C220170806A1104,0,30,8,6,Yancheng,green house effect,scienific terms,3
C220170806A1106,1,52,7,4,Yancheng,global warming,scienific terms,3
C220170806A1107,0,54,6,5,Yancheng,global warming,scienific terms,3
C220170805A0900,0,27,7,3,Yancheng,global warming,scienific terms,3
C220170805A0905,1,42,6,4,Yancheng,other pollution,pollution,0
C220170805A0907,0,26,7,3,Yancheng,world endings,disaster,3
C220170805A0911,0,37,7,4,Yancheng,green house effect,scienific terms,3
C220170805A0912,0,28,7,4,Yancheng,air pollution,pollution,3
C220170805A0913,0,30,7,5,Yancheng,global warming,scienific terms,3
C220170805A0915,0,29,7,4,Yancheng,bad weather,weather,3
C220170805A0920,0,49,3,3,Yancheng,anomaly,temperature,3
C220170805A1010,1,63,4,2,Yancheng,season,weather,2
C120170805A1015,1,33,2,5,Yancheng,hot,temperature,3
C120170805A1016,1,55,3,2,Yancheng,cold,temperature,3
C120170805A1017,1,53,7,5,Yancheng,air pollution,pollution,3
C120170805A1021,0,63,6,4,Yancheng,re. temperature,adaptation,3
C120170805A1035,1,52,4,3,Yancheng,disease,health,3
C120170805A1041,1,20,6,4,Yancheng,bad weather,weather,0
C120170805A1042,0,17,3,2,Yancheng,wild fire,disaster,1
C120170805A1043,1,55,4,3,Yancheng,drought,disaster,2
C120170805A1044,0,46,4,6,Yancheng,drought,disaster,2
C120170805A1046,1,26,7,3,Yancheng,global warming,scienific terms,2
C120170805A1050,1,18,5,4,Yancheng,bad weather,weather,2
C120170805A1051,1,19,7,3,Yancheng,green house effect,scienific terms,3
C220170806A0952,1,31,6,4,Yancheng,hot,temperature,0
B20170806A0846,1,21,7,5,Yancheng,green house effect,scienific terms,2
B20170806A0850,1,29,6,3,Yancheng,air pollution,pollution,2
B20170806A0943,0,58,3,3,Yancheng,hot,temperature,0
B20170806A0945,0,33,5,3,Yancheng,hot,temperature,0
B20170806A0950,1,19,6,2,Yancheng,cold,temperature,3
B20170806A0953,0,34,6,4,Yancheng,hot,temperature,3
B20170806A1001,0,34,3,4,Yancheng,reduce emission,mitigation,1
B20170806A1022,0,30,3,3,Yancheng,global warming,scienific terms,2
B20170806A1031,0,45,4,3,Yancheng,hot,temperature,2
B20170805A0849,0,27,7,4,Yancheng,air pollution,pollution,2
B20170805A0856,0,46,6,5,Yancheng,air pollution,pollution,3
B20170805A0859,0,37,7,3,Yancheng,hot,temperature,3
B20170805A0904,1,54,4,2,Yancheng,hot,temperature,2
B20170805A0907,1,18,6,5,Yancheng,green house effect,scienific terms,3
B20170805A0911,0,40,5,4,Yancheng,hurricane,disaster,2
B20170805A0915,0,43,6,3,Yancheng,air pollution,pollution,2
